## This file was generated by SeaState called from Python on Sep-17-2025 at 16:35:26
## This file contains outputs from calls to SeaState routines (not the CalcOutput) at the 20 points specified in the file Points.Results.dat
# 
# 
# 
# 
          T             x             y             z            V_x           V_y           V_z           A_x           A_Y           A_Z       nodeInWater      elev          norm_x        norm_y        norm_z
         (s)           (m)           (m)           (m)          (m/s)         (m/s)         (m/s)         (m/s)         (m/s)         (m/s)          (-)          (m)           (m/s)         (m/s)         (m/s) 
       43.846       -50.000       100.000        -1.000         0.000         0.000         0.000         0.000         0.000         0.000             0        -3.413        -0.000        -0.000         1.000
       43.846       -50.000       100.000       -10.000        -1.515         0.000        -0.863        -0.438         0.000         0.978             1        -3.413        -0.000        -0.000         1.000
       43.846       -50.000       100.000       -50.000        -0.779         0.000        -0.547        -0.334         0.000         0.526             1        -3.413        -0.000        -0.000         1.000
       43.846       -50.000       100.000      -100.000        -0.779         0.000        -0.547        -0.334         0.000         0.526             1        -3.413        -0.000        -0.000         1.000
       43.846       -50.000       100.000      -150.000        -0.779         0.000        -0.547        -0.334         0.000         0.526             1        -3.413        -0.000        -0.000         1.000
       43.846       -50.000       100.000      -190.000        -0.779         0.000        -0.547        -0.334         0.000         0.526             1        -3.413        -0.000        -0.000         1.000
       43.846         0.000       -50.000         1.000         2.007         0.000        -3.746        -2.833         0.000        -1.695             1         2.581        -0.276        -0.000         0.961
       43.846         0.000       -50.000        -1.000         1.844         0.000        -3.513        -2.650         0.000        -1.526             1         2.581        -0.276        -0.000         0.961
       43.846         0.000       -50.000       -10.000         1.025         0.000        -2.092        -1.525         0.000        -0.761             1         2.581        -0.276        -0.000         0.961
       43.846         0.000       -50.000       -50.000         0.454         0.000        -0.947        -0.646         0.000        -0.319             1         2.581        -0.276        -0.000         0.961
       43.846         0.000       -50.000      -100.000         0.454         0.000        -0.947        -0.646         0.000        -0.319             1         2.581        -0.276        -0.000         0.961
       43.846         0.000       -50.000      -150.000         0.454         0.000        -0.947        -0.646         0.000        -0.319             1         2.581        -0.276        -0.000         0.961
       43.846         0.000       -50.000      -190.000         0.454         0.000        -0.947        -0.646         0.000        -0.319             1         2.581        -0.276        -0.000         0.961
       43.846         0.000         0.000         1.000         2.007         0.000        -3.746        -2.833         0.000        -1.695             1         2.581        -0.276        -0.000         0.961
       43.846         0.000         0.000        -1.000         1.844         0.000        -3.513        -2.650         0.000        -1.526             1         2.581        -0.276        -0.000         0.961
       43.846         0.000         0.000       -10.000         1.025         0.000        -2.092        -1.525         0.000        -0.761             1         2.581        -0.276        -0.000         0.961
       43.846         0.000         0.000       -50.000         0.454         0.000        -0.947        -0.646         0.000        -0.319             1         2.581        -0.276        -0.000         0.961
       43.846         0.000         0.000      -100.000         0.454         0.000        -0.947        -0.646         0.000        -0.319             1         2.581        -0.276        -0.000         0.961
       43.846         0.000         0.000      -150.000         0.454         0.000        -0.947        -0.646         0.000        -0.319             1         2.581        -0.276        -0.000         0.961
       43.846         0.000         0.000      -190.000         0.454         0.000        -0.947        -0.646         0.000        -0.319             1         2.581        -0.276        -0.000         0.961
       43.846         0.000        50.000        10.000         0.000         0.000         0.000         0.000         0.000         0.000             0         2.581        -0.276        -0.000         0.961
       43.846         0.000        50.000        -1.000         1.844         0.000        -3.513        -2.650         0.000        -1.526             1         2.581        -0.276        -0.000         0.961
       43.846         0.000        50.000       -10.000         1.025         0.000        -2.092        -1.525         0.000        -0.761             1         2.581        -0.276        -0.000         0.961
       43.846         0.000        50.000       -50.000         0.454         0.000        -0.947        -0.646         0.000        -0.319             1         2.581        -0.276        -0.000         0.961
       43.846         0.000        50.000      -100.000         0.454         0.000        -0.947        -0.646         0.000        -0.319             1         2.581        -0.276        -0.000         0.961
       43.846         0.000        50.000      -150.000         0.454         0.000        -0.947        -0.646         0.000        -0.319             1         2.581        -0.276        -0.000         0.961
       43.846         0.000        50.000      -190.000         0.454         0.000        -0.947        -0.646         0.000        -0.319             1         2.581        -0.276        -0.000         0.961
       43.846         0.000       100.000         1.000         2.007         0.000        -3.746        -2.833         0.000        -1.695             1         2.581        -0.276        -0.000         0.961
       43.846         0.000       100.000        -1.000         1.844         0.000        -3.513        -2.650         0.000        -1.526             1         2.581        -0.276        -0.000         0.961
       43.846         0.000       100.000       -10.000         1.025         0.000        -2.092        -1.525         0.000        -0.761             1         2.581        -0.276        -0.000         0.961
       43.846         0.000       100.000       -50.000         0.454         0.000        -0.947        -0.646         0.000        -0.319             1         2.581        -0.276        -0.000         0.961
       43.846         0.000       100.000      -100.000         0.454         0.000        -0.947        -0.646         0.000        -0.319             1         2.581        -0.276        -0.000         0.961
       43.846         0.000       100.000      -150.000         0.454         0.000        -0.947        -0.646         0.000        -0.319             1         2.581        -0.276        -0.000         0.961
       43.846        50.000       100.000      -190.000         0.809         0.000         0.305         0.276         0.000        -0.522             1         3.802        -0.000        -0.000         1.000
       43.846        50.000       -50.000         1.000         2.542         0.000         2.543         2.458         0.000        -1.782             1         3.802        -0.000        -0.000         1.000
       43.846        50.000       -50.000        -1.000         2.400         0.000         2.290         2.189         0.000        -1.662             1         3.802        -0.000        -0.000         1.000
       43.846        50.000       -50.000       -10.000         1.568         0.000         1.036         0.936         0.000        -1.034             1         3.802        -0.000        -0.000         1.000
       43.846        50.000       -50.000       -50.000         0.809         0.000         0.305         0.276         0.000        -0.522             1         3.802        -0.000        -0.000         1.000
       43.846        50.000       -50.000      -100.000         0.809         0.000         0.305         0.276         0.000        -0.522             1         3.802        -0.000        -0.000         1.000
       43.846        50.000       -50.000      -150.000         0.809         0.000         0.305         0.276         0.000        -0.522             1         3.802        -0.000        -0.000         1.000
       43.846        50.000       -50.000      -190.000         0.809         0.000         0.305         0.276         0.000        -0.522             1         3.802        -0.000        -0.000         1.000
       43.846        50.000         0.000         1.000         2.542         0.000         2.543         2.458         0.000        -1.782             1         3.802        -0.000        -0.000         1.000
       43.846        50.000         0.000        -1.000         2.400         0.000         2.290         2.189         0.000        -1.662             1         3.802        -0.000        -0.000         1.000
       43.846        50.000         0.000       -10.000         1.568         0.000         1.036         0.936         0.000        -1.034             1         3.802        -0.000        -0.000         1.000
       43.846        50.000         0.000       -50.000         0.809         0.000         0.305         0.276         0.000        -0.522             1         3.802        -0.000        -0.000         1.000
       43.846        50.000         0.000      -100.000         0.809         0.000         0.305         0.276         0.000        -0.522             1         3.802        -0.000        -0.000         1.000
       43.846        50.000         0.000      -150.000         0.809         0.000         0.305         0.276         0.000        -0.522             1         3.802        -0.000        -0.000         1.000
       43.846        50.000         0.000      -190.000         0.809         0.000         0.305         0.276         0.000        -0.522             1         3.802        -0.000        -0.000         1.000
       43.846        50.000        50.000         1.000         2.542         0.000         2.543         2.458         0.000        -1.782             1         3.802        -0.000        -0.000         1.000
       43.846        50.000        50.000        -1.000         2.400         0.000         2.290         2.189         0.000        -1.662             1         3.802        -0.000        -0.000         1.000
       43.846        50.000        50.000       -10.000         1.568         0.000         1.036         0.936         0.000        -1.034             1         3.802        -0.000        -0.000         1.000
       43.846        50.000        50.000       -50.000         0.809         0.000         0.305         0.276         0.000        -0.522             1         3.802        -0.000        -0.000         1.000
       43.846        50.000        50.000      -100.000         0.809         0.000         0.305         0.276         0.000        -0.522             1         3.802        -0.000        -0.000         1.000
       43.846        50.000        50.000      -150.000         0.809         0.000         0.305         0.276         0.000        -0.522             1         3.802        -0.000        -0.000         1.000
       43.846        50.000        50.000      -190.000         0.809         0.000         0.305         0.276         0.000        -0.522             1         3.802        -0.000        -0.000         1.000
       43.846        50.000       100.000         1.000         2.542         0.000         2.543         2.458         0.000        -1.782             1         3.802        -0.000        -0.000         1.000
       43.846        50.000       100.000        -1.000         2.400         0.000         2.290         2.189         0.000        -1.662             1         3.802        -0.000        -0.000         1.000
       43.846        50.000       100.000       -10.000         1.568         0.000         1.036         0.936         0.000        -1.034             1         3.802        -0.000        -0.000         1.000
       43.846        50.000       100.000       -50.000         0.809         0.000         0.305         0.276         0.000        -0.522             1         3.802        -0.000        -0.000         1.000
       43.846        50.000       100.000      -100.000         0.809         0.000         0.305         0.276         0.000        -0.522             1         3.802        -0.000        -0.000         1.000
       43.846        50.000       100.000      -150.000         0.809         0.000         0.305         0.276         0.000        -0.522             1         3.802        -0.000        -0.000         1.000
       43.846        50.000       100.000      -190.000         0.809         0.000         0.305         0.276         0.000        -0.522             1         3.802        -0.000        -0.000         1.000
       45.231       -50.000       -50.000        10.000         0.000         0.000         0.000         0.000         0.000         0.000             0        -3.556        -0.000        -0.000         1.000
       45.231       -50.000       -50.000        -1.000         0.000         0.000         0.000         0.000         0.000         0.000             0        -3.556        -0.000        -0.000         1.000
       45.231       -50.000       -50.000       -10.000        -1.582         0.000         0.522         0.326         0.000         0.956             1        -3.556        -0.000        -0.000         1.000
       45.231       -50.000       -50.000       -50.000        -0.875         0.000         0.263         0.197         0.000         0.566             1        -3.556        -0.000        -0.000         1.000
       45.231       -50.000       -50.000      -100.000        -0.875         0.000         0.263         0.197         0.000         0.566             1        -3.556        -0.000        -0.000         1.000
       45.231       -50.000       -50.000      -150.000        -0.875         0.000         0.263         0.197         0.000         0.566             1        -3.556        -0.000        -0.000         1.000
       45.231       -50.000       -50.000      -190.000        -0.875         0.000         0.263         0.197         0.000         0.566             1        -3.556        -0.000        -0.000         1.000
       45.231       -50.000         0.000         1.000         0.000         0.000         0.000         0.000         0.000         0.000             0        -3.556        -0.000        -0.000         1.000
       45.231       -50.000         0.000        -1.000         0.000         0.000         0.000         0.000         0.000         0.000             0        -3.556        -0.000        -0.000         1.000
       45.231       -50.000         0.000       -10.000        -1.582         0.000         0.522         0.326         0.000         0.956             1        -3.556        -0.000        -0.000         1.000
       45.231       -50.000         0.000       -50.000        -0.875         0.000         0.263         0.197         0.000         0.566             1        -3.556        -0.000        -0.000         1.000
       45.231       -50.000         0.000      -100.000        -0.875         0.000         0.263         0.197         0.000         0.566             1        -3.556        -0.000        -0.000         1.000
       45.231       -50.000         0.000      -150.000        -0.875         0.000         0.263         0.197         0.000         0.566             1        -3.556        -0.000        -0.000         1.000
       45.231       -50.000         0.000      -190.000        -0.875         0.000         0.263         0.197         0.000         0.566             1        -3.556        -0.000        -0.000         1.000
       45.231       -50.000        50.000         1.000         0.000         0.000         0.000         0.000         0.000         0.000             0        -3.556        -0.000        -0.000         1.000
       45.231       -50.000        50.000        -1.000         0.000         0.000         0.000         0.000         0.000         0.000             0        -3.556        -0.000        -0.000         1.000
       45.231       -50.000        50.000       -10.000        -1.582         0.000         0.522         0.326         0.000         0.956             1        -3.556        -0.000        -0.000         1.000
       45.231       -50.000        50.000       -50.000        -0.875         0.000         0.263         0.197         0.000         0.566             1        -3.556        -0.000        -0.000         1.000
       45.231       -50.000        50.000      -100.000        -0.875         0.000         0.263         0.197         0.000         0.566             1        -3.556        -0.000        -0.000         1.000
       45.231       -50.000        50.000      -150.000        -0.875         0.000         0.263         0.197         0.000         0.566             1        -3.556        -0.000        -0.000         1.000
       45.231       -50.000        50.000      -190.000        -0.875         0.000         0.263         0.197         0.000         0.566             1        -3.556        -0.000        -0.000         1.000
       45.231       -50.000       100.000         1.000         0.000         0.000         0.000         0.000         0.000         0.000             0        -3.556        -0.000        -0.000         1.000
       45.231       -50.000       100.000        -1.000         0.000         0.000         0.000         0.000         0.000         0.000             0        -3.556        -0.000        -0.000         1.000
       45.231       -50.000       100.000       -10.000        -1.582         0.000         0.522         0.326         0.000         0.956             1        -3.556        -0.000        -0.000         1.000
       45.231       -50.000       100.000       -50.000        -0.875         0.000         0.263         0.197         0.000         0.566             1        -3.556        -0.000        -0.000         1.000
       45.231       -50.000       100.000      -100.000        -0.875         0.000         0.263         0.197         0.000         0.566             1        -3.556        -0.000        -0.000         1.000
       45.231       -50.000       100.000      -150.000        -0.875         0.000         0.263         0.197         0.000         0.566             1        -3.556        -0.000        -0.000         1.000
       45.231       -50.000       100.000      -190.000        -0.875         0.000         0.263         0.197         0.000         0.566             1        -3.556        -0.000        -0.000         1.000
       45.231         0.000       -50.000         1.000         0.000         0.000         0.000         0.000         0.000         0.000             0        -3.079        -0.267        -0.000         0.964
       45.231         0.000       -50.000        -1.000         0.000         0.000         0.000         0.000         0.000         0.000             0        -3.079        -0.267        -0.000         0.964
       45.231         0.000       -50.000       -10.000        -1.213         0.000        -1.945        -1.382         0.000         0.945             1        -3.079        -0.267        -0.000         0.964
       45.231         0.000       -50.000       -50.000        -0.501         0.000        -0.917        -0.618         0.000         0.354             1        -3.079        -0.267        -0.000         0.964
       45.231         0.000       -50.000      -100.000        -0.501         0.000        -0.917        -0.618         0.000         0.354             1        -3.079        -0.267        -0.000         0.964
       45.231         0.000       -50.000      -150.000        -0.501         0.000        -0.917        -0.618         0.000         0.354             1        -3.079        -0.267        -0.000         0.964
       45.231         0.000       -50.000      -190.000        -0.501         0.000        -0.917        -0.618         0.000         0.354             1        -3.079        -0.267        -0.000         0.964
       45.231         0.000         0.000         1.000         0.000         0.000         0.000         0.000         0.000         0.000             0        -3.079        -0.267        -0.000         0.964
       45.231         0.000         0.000        -1.000         0.000         0.000         0.000         0.000         0.000         0.000             0        -3.079        -0.267        -0.000         0.964
       45.231         0.000         0.000       -10.000        -1.213         0.000        -1.945        -1.382         0.000         0.945             1        -3.079        -0.267        -0.000         0.964
       45.231         0.000         0.000       -50.000        -0.501         0.000        -0.917        -0.618         0.000         0.354             1        -3.079        -0.267        -0.000         0.964
       45.231         0.000         0.000      -100.000        -0.501         0.000        -0.917        -0.618         0.000         0.354             1        -3.079        -0.267        -0.000         0.964
       45.231         0.000         0.000      -150.000        -0.501         0.000        -0.917        -0.618         0.000         0.354             1        -3.079        -0.267        -0.000         0.964
       45.231         0.000         0.000      -190.000        -0.501         0.000        -0.917        -0.618         0.000         0.354             1        -3.079        -0.267        -0.000         0.964
       45.231         0.000        50.000        10.000         0.000         0.000         0.000         0.000         0.000         0.000             0        -3.079        -0.267        -0.000         0.964
       45.231         0.000        50.000        -1.000         0.000         0.000         0.000         0.000         0.000         0.000             0        -3.079        -0.267        -0.000         0.964
       45.231         0.000        50.000       -10.000        -1.213         0.000        -1.945        -1.382         0.000         0.945             1        -3.079        -0.267        -0.000         0.964
       45.231         0.000        50.000       -50.000        -0.501         0.000        -0.917        -0.618         0.000         0.354             1        -3.079        -0.267        -0.000         0.964
       45.231         0.000        50.000      -100.000        -0.501         0.000        -0.917        -0.618         0.000         0.354             1        -3.079        -0.267        -0.000         0.964
       45.231         0.000        50.000      -150.000        -0.501         0.000        -0.917        -0.618         0.000         0.354             1        -3.079        -0.267        -0.000         0.964
       45.231         0.000        50.000      -190.000        -0.501         0.000        -0.917        -0.618         0.000         0.354             1        -3.079        -0.267        -0.000         0.964
       45.231         0.000       100.000         1.000         0.000         0.000         0.000         0.000         0.000         0.000             0        -3.079        -0.267        -0.000         0.964
       45.231         0.000       100.000        -1.000         0.000         0.000         0.000         0.000         0.000         0.000             0        -3.079        -0.267        -0.000         0.964
       45.231         0.000       100.000       -10.000        -1.213         0.000        -1.945        -1.382         0.000         0.945             1        -3.079        -0.267        -0.000         0.964
       45.231         0.000       100.000       -50.000        -0.501         0.000        -0.917        -0.618         0.000         0.354             1        -3.079        -0.267        -0.000         0.964
       45.231         0.000       100.000      -100.000        -0.501         0.000        -0.917        -0.618         0.000         0.354             1        -3.079        -0.267        -0.000         0.964
       45.231         0.000       100.000      -150.000        -0.501         0.000        -0.917        -0.618         0.000         0.354             1        -3.079        -0.267        -0.000         0.964
       45.231        50.000       100.000      -190.000         0.799         0.000        -0.526        -0.312         0.000        -0.578             1         4.805        -0.000        -0.000         1.000
       45.231        50.000       -50.000         1.000         3.784         0.000        -1.422        -1.003         0.000        -3.138             1         4.805        -0.000        -0.000         1.000
       45.231        50.000       -50.000        -1.000         3.497         0.000        -1.335        -0.909         0.000        -2.871             1         4.805        -0.000        -0.000         1.000
       45.231        50.000       -50.000       -10.000         1.925         0.000        -0.902        -0.540         0.000        -1.484             1         4.805        -0.000        -0.000         1.000
       45.231        50.000       -50.000       -50.000         0.799         0.000        -0.526        -0.312         0.000        -0.578             1         4.805        -0.000        -0.000         1.000
       45.231        50.000       -50.000      -100.000         0.799         0.000        -0.526        -0.312         0.000        -0.578             1         4.805        -0.000        -0.000         1.000
       45.231        50.000       -50.000      -150.000         0.799         0.000        -0.526        -0.312         0.000        -0.578             1         4.805        -0.000        -0.000         1.000
       45.231        50.000       -50.000      -190.000         0.799         0.000        -0.526        -0.312         0.000        -0.578             1         4.805        -0.000        -0.000         1.000
       45.231        50.000         0.000         1.000         3.784         0.000        -1.422        -1.003         0.000        -3.138             1         4.805        -0.000        -0.000         1.000
       45.231        50.000         0.000        -1.000         3.497         0.000        -1.335        -0.909         0.000        -2.871             1         4.805        -0.000        -0.000         1.000
       45.231        50.000         0.000       -10.000         1.925         0.000        -0.902        -0.540         0.000        -1.484             1         4.805        -0.000        -0.000         1.000
       45.231        50.000         0.000       -50.000         0.799         0.000        -0.526        -0.312         0.000        -0.578             1         4.805        -0.000        -0.000         1.000
       45.231        50.000         0.000      -100.000         0.799         0.000        -0.526        -0.312         0.000        -0.578             1         4.805        -0.000        -0.000         1.000
       45.231        50.000         0.000      -150.000         0.799         0.000        -0.526        -0.312         0.000        -0.578             1         4.805        -0.000        -0.000         1.000
       45.231        50.000         0.000      -190.000         0.799         0.000        -0.526        -0.312         0.000        -0.578             1         4.805        -0.000        -0.000         1.000
       45.231        50.000        50.000         1.000         3.784         0.000        -1.422        -1.003         0.000        -3.138             1         4.805        -0.000        -0.000         1.000
       45.231        50.000        50.000        -1.000         3.497         0.000        -1.335        -0.909         0.000        -2.871             1         4.805        -0.000        -0.000         1.000
       45.231        50.000        50.000       -10.000         1.925         0.000        -0.902        -0.540         0.000        -1.484             1         4.805        -0.000        -0.000         1.000
       45.231        50.000        50.000       -50.000         0.799         0.000        -0.526        -0.312         0.000        -0.578             1         4.805        -0.000        -0.000         1.000
       45.231        50.000        50.000      -100.000         0.799         0.000        -0.526        -0.312         0.000        -0.578             1         4.805        -0.000        -0.000         1.000
       45.231        50.000        50.000      -150.000         0.799         0.000        -0.526        -0.312         0.000        -0.578             1         4.805        -0.000        -0.000         1.000
       45.231        50.000        50.000      -190.000         0.799         0.000        -0.526        -0.312         0.000        -0.578             1         4.805        -0.000        -0.000         1.000
       45.231        50.000       100.000         1.000         3.784         0.000        -1.422        -1.003         0.000        -3.138             1         4.805        -0.000        -0.000         1.000
       45.231        50.000       100.000        -1.000         3.497         0.000        -1.335        -0.909         0.000        -2.871             1         4.805        -0.000        -0.000         1.000
       45.231        50.000       100.000       -10.000         1.925         0.000        -0.902        -0.540         0.000        -1.484             1         4.805        -0.000        -0.000         1.000
       45.231        50.000       100.000       -50.000         0.799         0.000        -0.526        -0.312         0.000        -0.578             1         4.805        -0.000        -0.000         1.000
       45.231        50.000       100.000      -100.000         0.799         0.000        -0.526        -0.312         0.000        -0.578             1         4.805        -0.000        -0.000         1.000
       45.231        50.000       100.000      -150.000         0.799         0.000        -0.526        -0.312         0.000        -0.578             1         4.805        -0.000        -0.000         1.000
       45.231        50.000       100.000      -190.000         0.799         0.000        -0.526        -0.312         0.000        -0.578             1         4.805        -0.000        -0.000         1.000
       46.615       -50.000       -50.000        10.000         0.000         0.000         0.000         0.000         0.000         0.000             0        -1.775        -0.000        -0.000         1.000
       46.615       -50.000       -50.000        -1.000         0.000         0.000         0.000         0.000         0.000         0.000             0        -1.775        -0.000        -0.000         1.000
       46.615       -50.000       -50.000       -10.000        -0.641         0.000         1.576         1.005         0.000         0.464             1        -1.775        -0.000        -0.000         1.000
       46.615       -50.000       -50.000       -50.000        -0.315         0.000         0.822         0.556         0.000         0.187             1        -1.775        -0.000        -0.000         1.000
       46.615       -50.000       -50.000      -100.000        -0.315         0.000         0.822         0.556         0.000         0.187             1        -1.775        -0.000        -0.000         1.000
       46.615       -50.000       -50.000      -150.000        -0.315         0.000         0.822         0.556         0.000         0.187             1        -1.775        -0.000        -0.000         1.000
       46.615       -50.000       -50.000      -190.000        -0.315         0.000         0.822         0.556         0.000         0.187             1        -1.775        -0.000        -0.000         1.000
       46.615       -50.000         0.000         1.000         0.000         0.000         0.000         0.000         0.000         0.000             0        -1.775        -0.000        -0.000         1.000
       46.615       -50.000         0.000        -1.000         0.000         0.000         0.000         0.000         0.000         0.000             0        -1.775        -0.000        -0.000         1.000
       46.615       -50.000         0.000       -10.000        -0.641         0.000         1.576         1.005         0.000         0.464             1        -1.775        -0.000        -0.000         1.000
       46.615       -50.000         0.000       -50.000        -0.315         0.000         0.822         0.556         0.000         0.187             1        -1.775        -0.000        -0.000         1.000
       46.615       -50.000         0.000      -100.000        -0.315         0.000         0.822         0.556         0.000         0.187             1        -1.775        -0.000        -0.000         1.000
       46.615       -50.000         0.000      -150.000        -0.315         0.000         0.822         0.556         0.000         0.187             1        -1.775        -0.000        -0.000         1.000
       46.615       -50.000         0.000      -190.000        -0.315         0.000         0.822         0.556         0.000         0.187             1        -1.775        -0.000        -0.000         1.000
       46.615       -50.000        50.000         1.000         0.000         0.000         0.000         0.000         0.000         0.000             0        -1.775        -0.000        -0.000         1.000
       46.615       -50.000        50.000        -1.000         0.000         0.000         0.000         0.000         0.000         0.000             0        -1.775        -0.000        -0.000         1.000
       46.615       -50.000        50.000       -10.000        -0.641         0.000         1.576         1.005         0.000         0.464             1        -1.775        -0.000        -0.000         1.000
       46.615       -50.000        50.000       -50.000        -0.315         0.000         0.822         0.556         0.000         0.187             1        -1.775        -0.000        -0.000         1.000
       46.615       -50.000        50.000      -100.000        -0.315         0.000         0.822         0.556         0.000         0.187             1        -1.775        -0.000        -0.000         1.000
       46.615       -50.000        50.000      -150.000        -0.315         0.000         0.822         0.556         0.000         0.187             1        -1.775        -0.000        -0.000         1.000
       46.615       -50.000        50.000      -190.000        -0.315         0.000         0.822         0.556         0.000         0.187             1        -1.775        -0.000        -0.000         1.000
       46.615       -50.000       100.000         1.000         0.000         0.000         0.000         0.000         0.000         0.000             0        -1.775        -0.000        -0.000         1.000
       46.615       -50.000       100.000        -1.000         0.000         0.000         0.000         0.000         0.000         0.000             0        -1.775        -0.000        -0.000         1.000
       46.615       -50.000       100.000       -10.000        -0.641         0.000         1.576         1.005         0.000         0.464             1        -1.775        -0.000        -0.000         1.000
       46.615       -50.000       100.000       -50.000        -0.315         0.000         0.822         0.556         0.000         0.187             1        -1.775        -0.000        -0.000         1.000
       46.615       -50.000       100.000      -100.000        -0.315         0.000         0.822         0.556         0.000         0.187             1        -1.775        -0.000        -0.000         1.000
       46.615       -50.000       100.000      -150.000        -0.315         0.000         0.822         0.556         0.000         0.187             1        -1.775        -0.000        -0.000         1.000
       46.615       -50.000       100.000      -190.000        -0.315         0.000         0.822         0.556         0.000         0.187             1        -1.775        -0.000        -0.000         1.000
       46.615         0.000       -50.000         1.000         0.000         0.000         0.000         0.000         0.000         0.000             0        -5.281         0.088        -0.000         0.996
       46.615         0.000       -50.000        -1.000         0.000         0.000         0.000         0.000         0.000         0.000             0        -5.281         0.088        -0.000         0.996
       46.615         0.000       -50.000       -10.000        -2.140         0.000        -0.027         0.129         0.000         1.525             1        -5.281         0.088        -0.000         0.996
       46.615         0.000       -50.000       -50.000        -1.004         0.000        -0.133        -0.058         0.000         0.681             1        -5.281         0.088        -0.000         0.996
       46.615         0.000       -50.000      -100.000        -1.004         0.000        -0.133        -0.058         0.000         0.681             1        -5.281         0.088        -0.000         0.996
       46.615         0.000       -50.000      -150.000        -1.004         0.000        -0.133        -0.058         0.000         0.681             1        -5.281         0.088        -0.000         0.996
       46.615         0.000       -50.000      -190.000        -1.004         0.000        -0.133        -0.058         0.000         0.681             1        -5.281         0.088        -0.000         0.996
       46.615         0.000         0.000         1.000         0.000         0.000         0.000         0.000         0.000         0.000             0        -5.281         0.088        -0.000         0.996
       46.615         0.000         0.000        -1.000         0.000         0.000         0.000         0.000         0.000         0.000             0        -5.281         0.088        -0.000         0.996
       46.615         0.000         0.000       -10.000        -2.140         0.000        -0.027         0.129         0.000         1.525             1        -5.281         0.088        -0.000         0.996
       46.615         0.000         0.000       -50.000        -1.004         0.000        -0.133        -0.058         0.000         0.681             1        -5.281         0.088        -0.000         0.996
       46.615         0.000         0.000      -100.000        -1.004         0.000        -0.133        -0.058         0.000         0.681             1        -5.281         0.088        -0.000         0.996
       46.615         0.000         0.000      -150.000        -1.004         0.000        -0.133        -0.058         0.000         0.681             1        -5.281         0.088        -0.000         0.996
       46.615         0.000         0.000      -190.000        -1.004         0.000        -0.133        -0.058         0.000         0.681             1        -5.281         0.088        -0.000         0.996
       46.615         0.000        50.000        10.000         0.000         0.000         0.000         0.000         0.000         0.000             0        -5.281         0.088        -0.000         0.996
       46.615         0.000        50.000        -1.000         0.000         0.000         0.000         0.000         0.000         0.000             0        -5.281         0.088        -0.000         0.996
       46.615         0.000        50.000       -10.000        -2.140         0.000        -0.027         0.129         0.000         1.525             1        -5.281         0.088        -0.000         0.996
       46.615         0.000        50.000       -50.000        -1.004         0.000        -0.133        -0.058         0.000         0.681             1        -5.281         0.088        -0.000         0.996
       46.615         0.000        50.000      -100.000        -1.004         0.000        -0.133        -0.058         0.000         0.681             1        -5.281         0.088        -0.000         0.996
       46.615         0.000        50.000      -150.000        -1.004         0.000        -0.133        -0.058         0.000         0.681             1        -5.281         0.088        -0.000         0.996
       46.615         0.000        50.000      -190.000        -1.004         0.000        -0.133        -0.058         0.000         0.681             1        -5.281         0.088        -0.000         0.996
       46.615         0.000       100.000         1.000         0.000         0.000         0.000         0.000         0.000         0.000             0        -5.281         0.088        -0.000         0.996
       46.615         0.000       100.000        -1.000         0.000         0.000         0.000         0.000         0.000         0.000             0        -5.281         0.088        -0.000         0.996
       46.615         0.000       100.000       -10.000        -2.140         0.000        -0.027         0.129         0.000         1.525             1        -5.281         0.088        -0.000         0.996
       46.615         0.000       100.000       -50.000        -1.004         0.000        -0.133        -0.058         0.000         0.681             1        -5.281         0.088        -0.000         0.996
       46.615         0.000       100.000      -100.000        -1.004         0.000        -0.133        -0.058         0.000         0.681             1        -5.281         0.088        -0.000         0.996
       46.615         0.000       100.000      -150.000        -1.004         0.000        -0.133        -0.058         0.000         0.681             1        -5.281         0.088        -0.000         0.996
       46.615        50.000       100.000      -190.000         0.040         0.000        -1.020        -0.700         0.000        -0.063             1         0.534        -0.000        -0.000         1.000
       46.615        50.000       -50.000         1.000         0.000         0.000         0.000         0.000         0.000         0.000             0         0.534        -0.000        -0.000         1.000
       46.615        50.000       -50.000        -1.000         0.464         0.000        -3.813        -2.907         0.000        -0.340             1         0.534        -0.000        -0.000         1.000
       46.615        50.000       -50.000       -10.000         0.255         0.000        -2.257        -1.646         0.000        -0.254             1         0.534        -0.000        -0.000         1.000
       46.615        50.000       -50.000       -50.000         0.040         0.000        -1.020        -0.700         0.000        -0.063             1         0.534        -0.000        -0.000         1.000
       46.615        50.000       -50.000      -100.000         0.040         0.000        -1.020        -0.700         0.000        -0.063             1         0.534        -0.000        -0.000         1.000
       46.615        50.000       -50.000      -150.000         0.040         0.000        -1.020        -0.700         0.000        -0.063             1         0.534        -0.000        -0.000         1.000
       46.615        50.000       -50.000      -190.000         0.040         0.000        -1.020        -0.700         0.000        -0.063             1         0.534        -0.000        -0.000         1.000
       46.615        50.000         0.000         1.000         0.000         0.000         0.000         0.000         0.000         0.000             0         0.534        -0.000        -0.000         1.000
       46.615        50.000         0.000        -1.000         0.464         0.000        -3.813        -2.907         0.000        -0.340             1         0.534        -0.000        -0.000         1.000
       46.615        50.000         0.000       -10.000         0.255         0.000        -2.257        -1.646         0.000        -0.254             1         0.534        -0.000        -0.000         1.000
